StationId,Latitude,Longitude,Elevation,Name,CountryCode,City,CityDistance
US1NHHL0053,42.772,-71.4582,38.7,NASHUA 2.3 NE,US,Concord,51.644109292651244
US1NHHL0055,42.9425,-71.6861,169.8,NEW BOSTON 2.4 S,US,Concord,33.63395379838585
US1NHHL0059,42.847,-71.5187,68.0,MERRIMACK 1.9 SW,US,Concord,42.771977274538315
US1NHHL0060,42.8749,-71.5518,90.8,MERRIMACK 3.0 W,US,Concord,39.545865304934324
US1NHHL0062,42.7598,-71.8566,322.2,NEW IPSWICH 0.8 S,US,Concord,57.647656916635434
US1NHHL0067,42.7308,-71.4751,51.8,NASHUA 1.5 SE,US,Boston,55.85404820031447
US1NHHL0068,42.7167,-71.7249,186.5,MASON 2.9 SE,US,Concord,58.69527241799777
US1NHHL0069,42.998,-71.4422,107.3,MANCHESTER 1.0 N,US,Concord,27.55041034582548
US1NHHL0077,43.0322,-71.7367,213.1,WEARE 4.3 S,US,Concord,26.324349603337026
US1NHHL0078,42.8118,-71.7668,169.5,WILTON 2.9 SSW,US,Concord,49.513461705090634
US1NHHL0079,42.8095,-71.6361,129.5,MILFORD 2.1 SE,US,Concord,47.225433874544656
US1NHHL0081,43.032,-71.4611,112.8,MANCHESTER 3.4 NNW,US,Concord,23.472164320605767
US1NHHL0082,42.9478,-71.437,59.4,MANCHESTER 2.5 S,US,Concord,32.97120860390459
US1NHHL0084,42.8272,-71.6607,94.8,MILFORD 0.5 S,US,Concord,45.59311823634626
US1NHHL0085,43.0463,-71.6916,138.1,WEARE 3.9 SSE,US,Concord,23.117154394951836
US1NHHL0087,42.7189,-71.6676,100.3,BROOKLINE 1.2 SSW,US,Concord,57.56310530954146
US1NHHL0096,42.9744,-71.4447,100.0,MANCHESTER 0.6 S,US,Concord,29.96344031213933
US1NHHL0099,42.8763,-71.9589,250.5,PETERBOROUGH 0.2 E,US,Concord,51.03255334195307
US1NHHL0100,42.7119,-71.6908,107.6,BROOKLINE 2.3 SW,US,Concord,58.646813376145786
US1NHHL0101,42.7929,-71.3909,100.6,HUDSON 2.9 NE,US,Concord,50.553000505443165
US1NHHL0102,42.8283,-71.6424,102.4,MILFORD 1.1 ESE,US,Concord,45.22738922331989
US1NHHL0103,42.826,-71.8292,272.8,TEMPLE 1.2 ENE,US,Concord,50.036466238897155
US1NHHL0104,42.8702,-71.5243,63.7,MERRIMACK 1.5 W,US,Concord,40.16549940224013
US1NHHL0108,43.0764,-72.0002,319.7,ANTRIM 4.1 NW,US,Concord,39.64368754080219
US1NHHL0110,42.7687,-71.458,48.8,NASHUA 2.2 NE,US,Concord,52.00900094699333
US1NHMR0003,43.2829,-71.7268,175.9,WEBSTER 3.2 SSW,US,Concord,14.748103840671927
US1NHMR0004,43.1499,-71.5565,137.5,BOW 1.6 NW,US,Concord,8.965610521309019
US1NHMR0005,43.3402,-71.5867,179.2,CANTERBURY 0.9 NW,US,Concord,12.395185811982559
US1NHMR0006,43.52,-71.819,285.0,DANBURY 2.2 ESE,US,Concord,38.42080437481375
US1NHMR0009,43.1848,-71.5186,70.7,CONCORD 3.8 SSE,US,Concord,6.067199329837543
US1NHMR0011,43.2849,-71.9252,290.5,SOUTH SUTTON 2.5 SSE,US,Concord,30.226156325251186
US1NHMR0013,43.3949,-71.7143,211.8,SALISBURY 1.1 NNE,US,Concord,22.159372553677667
US1NHMR0014,43.4302,-71.8907,205.1,WILMOT 1.8 SE,US,Concord,34.79553343594727
US1NHMR0015,43.107,-71.6171,246.9,DUNBARTON 0.3 N,US,Concord,14.50533249434413
US1NHMR0016,43.2686,-72.0051,259.1,NEWBURY 4.0 SE,US,Concord,36.33768925139037
US1NHMR0017,43.2101,-71.5512,113.1,CONCORD 1.6 SSE,US,Concord,2.3659799739749747
US1NHMR0020,43.1515,-71.5639,127.1,BOW 1.5 NW,US,Concord,8.791638559519129
US1NHMR0023,43.1574,-71.6211,107.6,BOW 4.1 WNW,US,Concord,9.53973412170032
US1NHMR0024,43.2291,-71.7046,111.9,CONTOOCOOK 0.7 NE,US,Concord,11.75674281657008
US1NHMR0025,43.2115,-71.4143,210.3,CHICHESTER 2.7 SSW,US,Concord,11.953693585968132
US1NHMR0026,43.2988,-71.3345,176.5,PITTSFIELD 0.2 SSW,US,Concord,19.738190388629363
US1NHMR0027,43.2359,-71.4101,218.5,CHICHESTER 1.1 SSW,US,Concord,12.118299332373809
US1NHMR0030,43.1854,-71.6184,160.6,HOPKINTON 2.9 E,US,Concord,6.923659864804234
US1NHMR0033,43.2862,-71.6043,110.3,BOSCAWEN 2.2 SE,US,Concord,7.177872510545439
US1NHMR0036,43.1132,-71.5413,254.5,BOW 1.4 SSE,US,Concord,13.126405226554754
US1NHMR0039,43.2624,-71.5744,106.1,PENACOOK 1.8 SE,US,Concord,3.7467994912090874
US1NHMR0041,43.3367,-72.0606,421.5,NEWBURY 1.6 NW,US,Concord,42.246200527578644
US1NHMR0043,43.2845,-71.6067,119.8,BOSCAWEN 2.2 SSE,US,Concord,7.117892687468141
US1NHMR0044,43.1543,-71.5486,116.4,BOW 1.5 N,US,Concord,8.5190052141631
US1NHMR0045,43.4394,-71.5373,195.1,NORTHFIELD 2.8 E,US,Concord,23.297909362434027
US1NHMR0047,43.0853,-71.5442,167.9,DUNBARTON 3.8 SE,US,Concord,16.19312965178953
US1NHMR0051,43.2553,-71.7346,127.1,CONTOOCOOK 2.4 NNW,US,Concord,14.44879762862681
US1NHMR0052,43.4089,-71.95,297.5,NEW LONDON 1.8 SE,US,Concord,37.30267146436231
US1NHMR0055,43.3028,-71.5789,115.8,CANTERBURY 2.5 SSW,US,Concord,8.191413234812932
US1NHMR0060,43.2953,-71.9024,167.9,SOUTH SUTTON 1.3 SE,US,Concord,28.68565449440211
US1NHMR0062,43.4171,-71.9483,250.9,NEW LONDON 1.6 ESE,US,Concord,37.6787958598519
US1NHMR0063,43.3352,-71.9513,227.1,SUTTON MILLS 0.1 ENE,US,Concord,33.784474379380455
US1NHMR0065,43.1816,-71.3656,178.3,EPSOM 3.2 SSW,US,Concord,16.62957718363186
US1NHMR0068,43.2297,-71.7224,121.3,CONTOOCOOK 0.6 NW,US,Concord,13.198066964309012
US1NHMR0069,43.3372,-71.8058,207.6,SALISBURY 5.4 SW,US,Concord,23.20023411999106
US1NHMR0070,43.4024,-71.9881,377.3,NEW LONDON 0.8 S,US,Concord,39.59424632970714
US1NHMR0071,43.2292,-71.5143,106.1,CONCORD 2.3 E,US,Concord,3.6648630360216035
US1NHMR0072,43.3393,-71.8008,222.2,SALISBURY 5.0 SW,US,Concord,22.97517654813301
US1NHMR0073,43.2877,-71.2654,240.8,PITTSFIELD 3.5 ESE,US,Concord,24.65060429453083
US1NHMR0074,43.1788,-71.3978,123.7,EPSOM 4.2 SW,US,Concord,14.311395204329633
US1NHMR0076,43.246,-71.4231,186.2,CHICHESTER 1.2 W,US,Concord,11.182936672462136
US1NHMR0077,43.0869,-71.6199,216.4,DUNBARTON 1.1 S,US,Concord,16.702275838882887
US1NHMR0080,43.4029,-71.6367,146.6,NORTHFIELD 3.1 SW,US,Concord,20.16177910474674
US1NHMR0082,43.1985,-71.8091,174.3,HENNIKER 1.4 NNE,US,Concord,20.537750036542036
US1NHRC0003,42.9674,-70.9595,12.8,EXETER 0.8 SW,US,Concord,56.82435590429335
US1NHRC0004,42.8902,-70.8888,22.9,SEABROOK 0.8 WSW,US,Boston,65.53850578406522
US1NHRC0005,43.0194,-70.8636,14.6,STRATHAM 2.7 E,US,Concord,61.160859195507484
US1NHRC0006,43.0704,-70.7595,2.1,PORTSMOUTH 1.5 NE,US,Concord,67.29580329432753
US1NHRC0007,42.9734,-70.9195,20.7,EXETER 1.5 E,US,Concord,59.305270345149424
US1NHRC0011,43.0401,-71.0591,42.1,EPPING 1.2 ENE,US,Concord,45.79219265401325
US1NHRC0012,43.0661,-70.7801,14.3,PORTSMOUTH 0.6 N,US,Concord,65.81903070829297
US1NHRC0013,43.0159,-70.8272,26.5,GREENLAND 1.5 SSE,US,Concord,64.04434282381209
US1NHRC0016,42.9784,-70.9633,16.8,EXETER 0.8 WNW,US,Concord,55.93346340784035
US1NHRC0017,43.1867,-71.1855,242.0,NORTHWOOD 1.9 WSW,US,Concord,30.700029705650735
US1NHRC0018,43.1335,-71.2794,114.6,DEERFIELD 3.2 WSW,US,Concord,25.142024978800414
US1NHRC0021,43.2108,-71.2312,204.2,NORTHWOOD 4.2 WNW,US,Concord,26.692225516204143
US1NHRC0024,43.0143,-70.8811,35.1,STRATHAM 1.9 ESE,US,Concord,60.078639797710466
US1NHRC0027,42.8666,-71.3749,129.5,LONDONDERRY 1.0 NW,US,Concord,43.15470744247104
US1NHRC0033,42.8961,-71.1685,75.3,HAMPSTEAD 1.6 NNE,US,Concord,48.90385110764743
US1NHRC0038,43.0416,-70.9468,26.5,NEWFIELDS 0.5 WNW,US,Concord,53.97093741044429
US1NHRC0043,43.0444,-71.2379,135.9,RAYMOND 3.3 WNW,US,Concord,33.30395360285281
US1NHRC0045,42.8936,-70.8165,0.3,HAMPTON 3.4 S,US,Boston,67.59212650234979
US1NHRC0047,42.8172,-71.2157,50.3,SALEM 1.7 NNE,US,Concord,53.78760803979162
US1NHRC0048,43.2011,-71.2575,196.0,NORTHWOOD 2.9 WSW,US,Concord,24.69042606169019
US1NHRC0049,42.9567,-71.0199,57.6,KINGSTON 2.3 NE,US,Concord,53.353846040324605
US1NHRC0052,42.8976,-71.319,109.4,DERRY 1.6 W,US,Concord,41.85644371186206
US1NHRC0059,43.0731,-70.7592,3.0,PORTSMOUTH 1.6 NE,US,Concord,67.23912096075289
US1NHRC0060,43.0069,-71.3133,98.5,AUBURN 1.8 E,US,Concord,31.898187949490644
US1NHRC0063,42.8597,-71.2799,104.5,DERRY 2.5 S,US,Concord,47.077023504034656
US1NHRC0065,42.9383,-71.3455,87.8,DERRY 4.2 NW,US,Concord,36.84708884128967
US1NHRC0071,42.9937,-71.2543,140.8,CHESTER 2.6 N,US,Concord,36.153646511875344
US1NHRC0072,42.9765,-71.2714,118.9,DERRY 5.7 N,US,Concord,36.67104491481747
US1NHRC0079,43.0978,-71.1026,142.6,NOTTINGHAM 1.2 S,US,Concord,39.88659745384759
US1NHRC0080,42.8841,-71.0633,38.7,NEWTON 1.8 NW,US,Concord,55.757378908390784
US1NHRC0083,42.9872,-70.7699,4.6,RYE 1.0 S,US,Concord,69.57359524266057
US1NHRC0084,42.9667,-70.8085,13.4,NORTH HAMPTON 1.4 ESE,US,Concord,67.6637371350187
US1NHRC0085,42.8955,-71.3229,94.5,DERRY 1.8 W,US,Concord,41.91702348108043
US1NHRC0089,42.9371,-70.883,21.0,HAMPTON FALLS 1.8 NW,US,Concord,63.89604737600612
US1NHRC0094,42.8465,-71.4274,61.6,LONDONDERRY 3.3 W,US,Concord,44.02785813291078
US1NHRC0095,43.1036,-71.1096,148.1,NOTTINGHAM 0.9 SSW,US,Concord,39.120878412934765
US1NHRC0097,43.023,-71.3266,88.7,AUBURN 1.6 NE,US,Concord,29.82626025073122
US1NHRC0098,42.9014,-71.2719,122.2,DERRY 0.9 ENE,US,Concord,43.41633421781519
US1NHRC0099,43.0336,-71.0959,53.9,EPPING 0.9 W,US,Concord,43.527293749124645
US1NHRC0101,43.058,-71.0641,75.6,EPPING 2.0 NNE,US,Concord,44.53484742303762
US1NHRC0102,43.0206,-71.1908,81.1,RAYMOND 1.2 SW,US,Concord,37.948530298031784
US1NHSL0001,43.5303,-72.3597,150.9,PLAINFIELD 0.3 SW,US,Concord,72.7562551908205
US1NHSL0002,43.3147,-72.1137,393.5,GOSHEN 2.0 NE,US,Concord,45.83497266243921
US1NHSL0003,43.2865,-72.3297,275.8,WEST UNITY 0.7 WSW,US,Concord,62.68052243710823
US1NHSL0004,43.23,-72.39,291.7,CHARLESTOWN 1.7 ESE,US,Concord,67.28470916709236
US1NHSL0007,43.3169,-72.2051,387.4,UNITY 3.2 ENE,US,Concord,53.14300863536534
US1NHSL0008,43.4201,-72.091,418.5,SUNAPEE 2.3 N,US,Concord,47.88430441723787
US1NHSL0013,43.3912,-72.363,128.6,CLAREMONT 1.5 NW,US,Concord,67.42205816400202
US1NHSL0014,43.5182,-72.2831,255.1,CLAREMONT 10.1 NNE,US,Concord,66.66262570013089
US1NHSL0015,43.4697,-72.349,192.3,CORNISH 1.1 ENE,US,Concord,69.15632446417666
US1NHST0010,43.4227,-71.1406,160.0,NEW DURHAM 1.7 SE,US,Concord,40.06121332482752
US1NHST0011,43.423,-71.0336,269.7,MILTON 2.5 NW,US,Concord,47.62116285985259
US1NHST0013,43.1035,-70.9756,32.9,DURHAM 3.6 SW,US,Concord,49.41578696978529
US1NHST0014,43.2258,-70.8927,60.7,DOVER 2.5 N,US,Concord,54.02665782018576
US1NHST0015,43.3061,-70.9877,71.6,ROCHESTER 0.6 NW,US,Concord,47.05372618920725
US1NHST0017,43.4756,-71.0388,180.4,MIDDLETON 1.5 E,US,Concord,50.152018589645294
US1NHST0018,43.3087,-71.1804,251.5,STRAFFORD 1.3 SSE,US,Concord,31.901754532886144
US1NHST0019,43.1876,-70.8685,31.7,DOVER 0.8 E,US,Concord,56.205135701029135
US1NHST0020,43.2307,-71.1551,200.6,STRAFFORD 6.8 SSE,US,Concord,32.76322982197148
US1NHST0027,43.088,-71.0219,40.5,LEE 2.5 SSW,US,Concord,46.395223857175694
US1NHST0031,43.3117,-71.1351,281.9,STRAFFORD 2.9 N,US,Concord,35.527177270287396
US1NHST0033,43.2696,-71.1281,173.1,STRAFFORD 0.1 WSW,US,Concord,35.208981727493025
US1NHST0037,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW,US,Concord,57.06187556473053
US1NHST0039,43.215,-70.9203,49.1,DOVER 2.5 NW,US,Concord,51.82124587444502
US1NHST0040,43.2135,-70.9847,80.8,BARRINGTON 3.2 E,US,Concord,46.613365243764214
US1NHST0044,43.3036,-70.9841,69.5,ROCHESTER 0.3 NW,US,Concord,47.292916162009135
US1NHST0049,43.2155,-71.1205,160.3,BARRINGTON 3.7 W,US,Concord,35.60991727289605
US1NHST0050,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E,US,Concord,41.585010328014164
US1NHST0055,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE,US,Concord,53.00590466227399
US1NHST0056,43.3035,-70.9548,88.7,ROCHESTER 1.2 E,US,Concord,49.62986943890132
US1NJAT0001,39.5483,-74.8671,31.4,BUENA VISTA TWP 2.6 NNE,US,Camden,47.762239648942376
US1NJAT0002,39.5565,-74.8048,14.0,HAMILTON TWP 5.5 NW,US,Camden,49.50263761950057
US1NJAT0003,39.4747,-74.7107,5.5,HAMILTON TWP 2.1 SE,US,Camden,61.50863433132291
US1NJAT0005,39.6404,-74.8261,29.9,HAMMONTON 3.3 WSW,US,Camden,40.723452872899614
US1NJAT0009,39.3346,-74.5759,5.8,LINWOOD 0.7 SSW,US,Camden,80.89580353397201
US1NJAT0011,39.374,-74.8471,20.1,ESTELL MANOR 4.0 WNW,US,Camden,66.35335323080707
US1NJAT0013,39.3929,-74.6248,16.5,EGG HARBOR TWP 1.3 NW,US,Camden,73.17100570986457
US1NJAT0015,39.414,-74.7087,3.0,ESTELL MANOR 5.2 NE,US,Camden,67.33571411397034
US1NJAT0017,39.5314,-74.6471,17.4,EGG HARBOR CITY 3.6 SW,US,Camden,59.77992510918884
US1NJAT0021,39.5218,-74.4886,5.5,PORT REPUBLIC 0.8 SSW,US,Camden,70.15444827007532
US1NJAT0022,39.4902,-74.4609,9.4,GALLOWAY TWP 0.9 E,US,Camden,74.26577480721411
US1NJAT0028,39.3981,-74.5377,13.7,PLEASANTVILLE 1.2 WNW,US,Camden,77.17321890824607
US1NJAT0031,39.422,-74.4871,3.0,ABSECON CITY 0.4 E,US,Camden,78.0057365215501
US1NJAT0033,39.4313,-74.762,20.7,WEYMOUTH TWP 2.1 ENE,US,Camden,63.43350315381694
US1NJAT0034,39.4107,-74.3726,2.1,BRIGANTINE 0.4 ESE,US,Camden,85.83080571328131
US1NJAT0036,39.6298,-74.7619,21.9,HAMMONTON 1.9 S,US,Camden,45.06792982070652
US1NJAT0039,39.5251,-74.6361,17.1,EGG HARBOR CITY 3.5 SW,US,Camden,60.9281667907359
US1NJAT0042,39.5284,-74.5074,15.8,PORT REPUBLIC 1.2 WSW,US,Camden,68.46003698007989
US1NJAT0045,39.4436,-74.6361,18.6,HAMILTON TWP 6.6 ESE,US,Camden,68.00441660859013
US1NJAT0046,39.457,-74.5087,16.5,GALLOWAY TWP 2.9 SW,US,Camden,73.89832145219573
US1NJAT0048,39.3227,-74.6064,2.7,SOMERS POINT 0.4 N,US,Camden,80.57496349423549
US1NJAT0049,39.3382,-74.4886,2.7,VENTNOR CITY 0.5 SSW,US,Camden,85.01083351946706
US1NJAT0050,39.6365,-74.8166,34.4,HAMMONTON 3.0 WSW,US,Camden,41.5548405133768
US1NJAT0051,39.6429,-74.7895,28.3,HAMMONTON 1.5 SW,US,Camden,42.429036776609955
US1NJAT0052,39.6413,-74.7936,27.4,HAMMONTON 1.7 SW,US,Camden,42.34348290527199
US1NJAT0053,39.5288,-74.8126,29.9,HAMILTON TWP 4.5 NW,US,Camden,51.82878704397356
US1NJAT0054,39.3681,-74.5708,9.4,NORTHFIELD 0.9 WSW,US,Camden,78.09378848427154
US1NJAT0056,39.4073,-74.364,7.0,BRIGANTINE 0.9 ESE,US,Camden,86.62878368415136
US1NJAT0057,39.4235,-74.7058,7.0,HAMILTON TWP 5.2 SSE,US,Camden,66.55369990606786
US1NJAT0058,39.3198,-74.6084,6.7,SOMERS POINT 0.2 NW,US,Camden,80.75783707915399
US1NJAT0062,39.4981,-74.4498,7.6,GALLOWAY TWP 1.5 ENE,US,Camden,74.39488949727853
US1NJAT0063,39.3707,-74.6395,20.4,EGG HARBOR TWP 1.6 WSW,US,Camden,74.54163638190552
US1NJAT0064,39.6009,-74.6308,17.4,MULLICA TWP 2.6 E,US,Camden,55.20691776603232
US1NJAT0065,39.6283,-74.8039,35.7,HAMMONTON 2.8 SW,US,Camden,42.936625583198264
US1NJBG0001,40.9213,-74.002,20.1,BERGENFIELD 0.3 SW,US,New York,26.0620078311098
US1NJBG0002,40.9027,-74.0834,16.8,SADDLE BROOK TWP 0.6 E,US,New York,26.73937385611098
US1NJBG0003,40.9147,-73.9775,21.6,TENAFLY 1.3 W,US,New York,24.904041277889206
US1NJBG0005,40.983,-74.0159,15.8,WESTWOOD 0.8 ESE,US,New York,33.002138545138656
US1NJBG0006,41.0586,-74.1341,112.2,RAMSEY 0.6 E,US,New York,44.162081052709595
US1NJBG0008,40.9071,-74.0934,12.8,SADDLE BROOK TWP 0.3 NNE,US,New York,27.58740735298921
US1NJBG0010,40.9915,-74.0123,9.4,RIVER VALE TWP 1.5 S,US,New York,33.85506185211844
US1NJBG0011,40.7944,-74.119,8.2,NORTH ARLINGTON 0.7 NE,US,New York,19.780639388655192
US1NJBG0012,40.842,-74.083,14.0,WOOD RIDGE 0.6 SE,US,New York,21.142400901342217
US1NJBG0013,40.8373,-74.1065,26.5,RUTHERFORD 1.2 N,US,New York,22.062182449138188
US1NJBG0015,40.7915,-74.1398,17.7,NORTH ARLINGTON 0.7 WNW,US,New York,21.085308150042447
US1NJBG0017,40.9511,-74.1183,28.0,GLEN ROCK 0.7 SSE,US,New York,32.866565796560835
US1NJBG0018,40.8481,-74.0002,21.3,PALISADES PARK 0.2 WNW,US,New York,18.239510189230064
US1NJBG0020,40.9682,-74.0902,25.0,PARAMUS 1.8 NNW,US,New York,33.4813449585252
US1NJBG0023,41.0191,-74.2334,149.4,OAKLAND 0.9 SSE,US,New York,44.469487781824036
US1NJBG0029,41.0328,-74.245,73.8,OAKLAND 0.2 WNW,US,New York,46.274368946805886
US1NJBG0030,41.0253,-74.2236,109.4,OAKLAND 1.0 ESE,US,New York,44.56074579057091
US1NJBG0031,40.9628,-73.96,14.3,DEMAREST 0.6 NNW,US,New York,30.001543386400026
US1NJBG0033,40.8536,-74.0943,24.1,WOOD RIDGE 0.6 NNW,US,New York,22.742981463359353
US1NJBG0037,40.9614,-74.1328,27.1,GLEN ROCK 0.4 WNW,US,New York,34.46858049072523
US1NJBG0039,40.9321,-74.0354,23.2,RIVER EDGE 0.4 NNE,US,New York,28.029725393295898
US1NJBG0043,40.9,-74.0664,24.7,MAYWOOD 0.2 SW,US,New York,25.788357821859854
US1NJBG0044,40.9319,-73.9782,43.9,TENAFLY 1.6 NW,US,New York,26.79799063668215
US1NJBG0056,40.9217,-74.1044,19.5,FAIR LAWN 1.2 SE,US,New York,29.455064956039898
US1NJBG0058,40.9249,-74.0027,19.2,BERGENFIELD 0.2 WNW,US,New York,26.464362152752553
US1NJBG0060,41.047,-74.0169,69.5,MONTVALE 1.8 ESE,US,New York,39.97409464098756
US1NJBG0064,40.8526,-74.0874,52.1,WOOD-RIDGE 0.2 N,US,New York,22.295299916653065
US1NJBG0065,40.8101,-74.134,6.4,LYNDHURST TWP 1.6 NW,US,New York,21.818208965230706
US1NJBG0070,40.938,-74.1005,19.2,FAIR LAWN 0.9 E,US,New York,30.865544655603447
US1NJBG0071,41.1075,-74.1536,88.4,MAHWAH TWP 2.5 NE,US,New York,49.804261456794386
US1NJBT0002,39.874,-74.545,42.4,WOODLAND TWP 2.7 NW,US,Camden,48.457824975513816
US1NJBT0003,40.0786,-74.8209,7.0,BURLINGTON 1.7 E,US,Philadelphia,27.7864145603453
US1NJBT0004,39.9684,-74.8648,10.1,MOUNT LAUREL TWP 2.5 ENE,US,Camden,20.980348546436215
US1NJBT0005,39.8315,-74.8083,38.7,MEDFORD TWP 2.4 SSE,US,Camden,28.038373223451245
US1NJBT0006,39.9716,-74.9343,23.8,MOORESTOWN TWP 0.6 SE,US,Camden,15.265341621003646
US1NJBT0007,40.1146,-74.6393,27.4,CHESTERFIELD TWP 0.4 ESE,US,Philadelphia,43.738525280441074
US1NJBT0009,40.0253,-74.9318,11.3,DELRAN TWP 1.1 ENE,US,Philadelphia,17.32167449594444
US1NJBT0010,39.9164,-74.5788,36.9,PEMBERTON TWP 3.0 SSE,US,Camden,45.119490222170846
US1NJBT0011,40.0672,-74.8223,11.9,BURLINGTON TWP 0.9 ENE,US,Philadelphia,27.340183860083826
US1NJBT0018,39.8596,-74.8537,13.4,MEDFORD TWP 1.7 W,US,Camden,23.246251966963857
US1NJBT0019,39.9368,-74.9084,12.2,MOUNT LAUREL TWP 0.8 SSW,US,Camden,16.95828567680613
US1NJBT0022,39.9407,-74.7456,10.1,SOUTHAMPTON TWP 2.4 NW,US,Camden,30.841695815092674
US1NJBT0023,40.0085,-74.908,12.8,MOORESTOWN TWP 2.7 NE,US,Camden,18.794768571032154
US1NJBT0025,39.821,-74.5383,29.6,WOODLAND TWP 1.8 SW,US,Camden,50.21205325760817
US1NJBT0027,39.9448,-74.9128,9.8,MOUNT LAUREL TWP 0.5 WSW,US,Camden,16.610191255637048
US1NJBT0028,39.8572,-74.817,21.3,MEDFORD LAKES 0.6 W,US,Camden,26.273284519296187
US1NJBT0029,39.854,-74.6807,24.4,TABERNACLE TWP 2.7 NNW,US,Camden,37.52116456763438
US1NJBT0032,39.8378,-74.7467,32.9,TABERNACLE TWP 5.0 WNW,US,Camden,32.65070632081711
US1NJBT0035,39.9321,-74.7736,12.8,SOUTHAMPTON TWP 3.2 WNW,US,Camden,28.455525122706828
US1NJBT0036,39.8594,-74.7971,21.0,MEDFORD LAKES 0.4 ENE,US,Camden,27.802834544863874
US1NJBT0037,39.9664,-74.8293,12.2,HAINESPORT TWP 0.8 SSE,US,Camden,23.93531456558814
US1NJBT0040,39.9071,-74.717,12.2,SOUTHAMPTON TWP 0.5 S,US,Camden,33.4398092934232
US1NJBT0041,39.9296,-74.8779,23.8,MOUNT LAUREL TWP 1.9 SE,US,Camden,19.572897422459462
US1NJBT0045,39.9551,-74.6817,19.5,PEMBERTON 1.1 S,US,Camden,36.3430079231492
US1NJBT0050,39.972,-74.685,15.8,PEMBERTON 0.1 NE,US,Camden,36.21645412904939
US1NJBT0052,39.9971,-74.7772,12.2,MOUNT HOLLY TWP 0.5 ENE,US,Camden,28.9378973750639
US1NJBT0056,39.8885,-74.8253,14.6,MEDFORD TWP 1.7 N,US,Camden,24.627141863765498
US1NJBT0058,39.7999,-74.9,43.9,EVESHAM TWP 4.2 S,US,Camden,23.28879796640438
US1NJBT0059,39.9986,-74.9805,14.9,CINNAMINSON TWP 0.7 ESE,US,Camden,12.847882633703165
US1NJBT0061,39.965,-74.9469,23.5,MOORESTOWN TWP 1.0 SSW,US,Camden,14.04536451049192
US1NJBT0062,39.9672,-74.8475,15.8,HAINESPORT TWP 0.9 SW,US,Camden,22.413864820722285
US1NJBT0068,39.8968,-74.6972,35.7,SOUTHAMPTON TWP 1.6 SE,US,Camden,35.2470408834941
US1NJBT0071,40.0073,-75.0173,5.2,RIVERTON 0.3 SSW,US,Philadelphia,9.931025706582421
US1NJBT0073,39.6167,-74.5934,3.4,WASHINGTON TWP 4.8 SSW,US,Camden,56.48058899716726
US1NJBT0075,39.8724,-74.869,15.8,EVESHAM TWP 1.6 ENE,US,Camden,21.525627479889266
US1NJBT0079,39.8596,-74.8511,17.1,MEDFORD TWP 1.5 WSW,US,Camden,23.452808614472648
US1NJBT0080,40.0681,-74.7438,28.7,MANSFIELD TWP 1.9 SW,US,Philadelphia,33.88264120470028
US1NJBT0081,39.612,-74.407,11.0,BASS RIVER TWP 3.8 SSE,US,Camden,69.86108839325398
US1NJBT0082,39.8728,-74.8271,19.5,MEDFORD TWP 0.6 NNW,US,Camden,24.915728396456313
US1NJBT0083,40.1514,-74.6882,28.7,BORDENTOWN 1.1 E,US,Philadelphia,41.14952929016326
US1NJBT0086,39.9441,-74.863,15.8,MOUNT LAUREL TWP 2.2 E,US,Camden,20.84676145222802
US1NJBT0089,39.9112,-74.8135,15.5,MEDFORD TWP 3.3 N,US,Camden,25.206433499408387
US1NJBT0090,39.896,-74.9125,25.0,EVESHAM TWP 2.6 NNW,US,Camden,17.20145505008405
US1NJBT0091,39.9147,-74.6745,14.3,SOUTHAMPTON TWP 2.3 E,US,Camden,36.98285671942426
US1NJBT0092,40.008,-75.0135,2.1,RIVERTON 0.2 SSE,US,Philadelphia,10.254577130459086
US1NJBT0094,40.0219,-74.8641,10.7,WILLINGBORO TWP 1.3 ESE,US,Camden,22.812956726282295
US1NJBT0098,39.9837,-74.9784,11.0,CINNAMINSON TWP 1.4 SSE,US,Camden,12.194698759613201
US1NJCD0001,39.4755,-75.2383,21.9,UPPER DEERFIELD TWP 1.7 S,US,Camden,50.05435825077103
US1NJCD0002,39.5058,-75.0381,32.9,VINELAND 3.5 NW,US,Camden,48.211828304794146
US1NJCD0006,39.4087,-75.3472,3.4,GREENWICH TWP 1.3 NE,US,Camden,38.89150710769213
US1NJCD0007,39.4603,-75.2299,20.7,BRIDGETON 2.2 N,US,Camden,49.06264354860316
US1NJCD0008,39.4262,-75.185,30.5,FAIRFIELD TWP 4.9 NE,US,Camden,48.47646035791699
US1NJCD0010,39.4909,-75.1803,36.3,UPPER DEERFIELD TWP 1.9 E,US,Camden,49.89622466668427
US1NJCD0011,39.4572,-75.0464,20.1,VINELAND 2.6 WSW,US,Camden,53.505550878033475
US1NJCD0012,39.4262,-75.185,30.5,FAIRFIELD TWP 4.9 NE,US,Camden,48.47646035791699
US1NJCD0014,39.4212,-75.1376,29.3,MILLVILLE 4.9 WNW,US,Camden,50.8726147538346
US1NJCD0016,39.4093,-75.0417,12.5,MILLVILLE 1.5 NNE,US,Camden,56.21274534535133
