StationId,Latitude,Longitude,Elevation,Name,CountryCode
US1SCBK0091,33.036,-80.0762,17.1,GOOSE CREEK 5.6 NW,US
US1SCBK0094,33.0605,-80.1045,22.9,SUMMERVILLE 5.8 NE,US
US1SCBK0097,32.9038,-79.8947,0.3,CHARLESTON 10.0 NE,US
US1SCBK0103,33.0178,-80.0959,11.6,LADSON 0.8 NE,US
US1SCBK0105,33.0834,-80.1412,36.3,SUMMERVILLE 5.9 NNE,US
US1SCBK0108,33.3283,-79.9995,27.4,BONNEAU 2.8 WNW,US
US1SCBK0109,33.1419,-80.0933,31.4,MONCKS CORNER 6.6 SW,US
US1SCBK0110,33.132,-80.1281,25.3,SUMMERVILLE 9.3 NNE,US
US1SCBK0111,33.0834,-80.1466,27.1,SUMMERVILLE 5.8 NNE,US
US1SCBK0115,33.1163,-80.1042,26.8,SUMMERVILLE 8.9 NNE,US
US1SCBM0001,33.3392,-81.1805,75.9,DENMARK 2.8 WNW,US
US1SCBM0002,33.3659,-81.2171,79.9,BLACKVILLE 3.7 E,US
US1SCBM0006,33.096,-81.0108,43.3,EHRHARDT 0.2 SE,US
US1SCBM0009,33.3465,-81.1326,67.1,DENMARK 2.0 N,US
US1SCBM0012,33.377,-81.096,62.5,DENMARK 4.7 NNE,US
US1SCBW0001,33.233,-81.3031,73.2,BARNWELL 3.6 E,US
US1SCBW0002,33.236,-81.4181,63.1,BARNWELL 3.1 W,US
US1SCBW0003,33.2367,-81.3857,60.4,BARNWELL 1.2 WSW,US
US1SCBW0006,33.175,-81.3522,74.4,BARNWELL 4.6 S,US
US1SCBW0008,33.2412,-81.3614,62.5,BARNWELL 0.2 E,US
US1SCBW0009,33.3127,-81.2764,83.2,BLACKVILLE 3.3 S,US
US1SCCA0001,33.6874,-80.7301,76.8,ST. MATTHEWS 3.2 ENE,US
US1SCCA0002,33.8097,-81.009,94.5,GASTON 5.3 E,US
US1SCCA0007,33.5105,-80.67,46.6,CAMERON 4.2 SE,US
US1SCCA0008,33.5387,-80.6895,44.8,CAMERON 2.0 SE,US
US1SCCA0014,33.6962,-80.8278,93.3,ST. MATTHEWS 3.6 NW,US
US1SCCA0016,33.719,-80.9188,92.0,ST. MATTHEWS 9.0 WNW,US
US1SCCA0018,33.7778,-81.0214,61.9,SWANSEA 5.7 ENE,US
US1SCCA0019,33.6853,-80.9773,110.9,NORTH 8.6 ENE,US
US1SCCA0020,33.6817,-80.6561,70.1,ST MATTHEWS 7.1 E,US
US1SCCA0021,33.5284,-80.6505,50.3,ELLOREE 4.5 W,US
US1SCCD0001,33.5275,-80.2372,23.5,SUMMERTON 8.4 SE,US
US1SCCD0002,33.5744,-80.2205,23.2,MANNING 8.2 S,US
US1SCCD0004,33.5332,-80.3149,24.1,SUMMERTON 5.2 SSE,US
US1SCCD0006,33.6698,-80.1995,37.5,MANNING 1.9 SSE,US
US1SCCD0007,33.7125,-80.2683,42.7,MANNING 3.3 WNW,US
US1SCCD0008,33.575,-80.1626,39.0,MANNING 8.8 SSE,US
US1SCCD0009,33.6047,-80.1211,38.1,MANNING 8.2 SE,US
US1SCCD0015,33.7043,-80.0533,23.2,MANNING 9.4 E,US
US1SCCD0017,33.5108,-80.4259,26.8,SUMMERTON 7.6 SW,US
US1SCCD0019,33.5522,-80.2342,32.3,SUMMERTON 7.6 ESE,US
US1SCCD0022,33.5679,-80.2082,24.1,MANNING 8.7 S,US
US1SCCD0023,33.5906,-80.2227,32.3,MANNING 7.1 S,US
US1SCCF0003,34.7519,-80.3449,175.9,PAGELAND 2.9 ESE,US
US1SCCF0005,34.8151,-80.54,163.1,PAGELAND 9.0 WNW,US
US1SCCF0008,34.691,-79.8754,36.6,CHERAW 1.2 ESE,US
US1SCCF0018,34.4966,-80.1547,90.2,HARTSVILLE 9.7 NNW,US
US1SCCK0001,35.151,-81.561,234.7,BLACKSBURG 3.2 NW,US
US1SCCK0003,35.0389,-81.7694,254.5,COWPENS 2.4 NE,US
US1SCCK0007,35.1163,-81.6803,245.1,GAFFNEY 3.3 NNW,US
US1SCCK0008,34.8713,-81.4794,169.8,LOCKHART 5.4 N,US
US1SCCK0009,34.9204,-81.6266,183.5,GAFFNEY 10.6 S,US
US1SCCK0011,35.1347,-81.4783,219.2,BLACKSBURG 2.5 ENE,US
US1SCCK0013,35.0619,-81.6427,257.9,GAFFNEY 1.0 SE,US
US1SCCK0017,35.0958,-81.7372,224.0,GAFFNEY 4.9 WNW,US
US1SCCK0021,35.0366,-81.7009,211.5,GAFFNEY 3.5 SW,US
US1SCCK0030,35.1336,-81.4745,213.4,BLACKSBURG 2.6 ENE,US
US1SCCL0001,32.7756,-80.765,13.1,YEMASSEE 7.6 NE,US
US1SCCL0003,32.9439,-80.6812,19.8,WALTERBORO 3.0 NNW,US
US1SCCL0004,32.9278,-80.6727,27.4,WALTERBORO 1.9 N,US
US1SCCL0005,33.089,-80.814,35.1,SMOAKS 0.1 ESE,US
US1SCCL0006,33.0596,-80.6261,20.1,CANADYS 0.4 NW,US
US1SCCL0009,33.0271,-80.9871,30.5,LODGE 3.4 SW,US
US1SCCL0011,32.9385,-80.4782,14.6,COTTAGEVILLE 0.2 NE,US
US1SCCL0012,32.9152,-80.6197,17.4,WALTERBORO 3.1 ENE,US
US1SCCL0014,32.7134,-80.6087,13.4,GREEN POND 1.3 S,US
US1SCCL0016,32.8947,-80.5661,12.5,COTTAGEVILLE 5.8 WSW,US
US1SCCL0017,32.9799,-80.4947,22.3,COTTAGEVILLE 3.1 NNW,US
US1SCCL0020,32.906,-80.9773,21.6,ISLANDTON 2.4 W,US
US1SCCL0027,32.7262,-80.6932,9.8,GREEN POND 4.6 W,US
US1SCCL0028,33.0658,-80.5371,17.7,GROVER 4.4 SE,US
US1SCCL0031,32.4817,-80.3372,4.3,EDISTO BEACH 1.2 WSW,US
US1SCCL0037,33.0014,-80.6252,26.8,WALTERBORO 7.4 NNE,US
US1SCCL0039,32.4967,-80.3107,4.3,EDISTO BEACH 0.7 NE,US
US1SCCL0042,32.5133,-80.2921,1.8,EDISTO BEACH 2.3 NE,US
US1SCCR0001,32.7472,-79.9372,1.8,CHARLESTON 4.2 SE,US
US1SCCR0002,32.8129,-79.8877,2.1,MOUNT PLEASANT 1.6 WSW,US
US1SCCR0004,32.8117,-79.8336,4.0,MOUNT PLEASANT 1.9 ESE,US
US1SCCR0006,32.8384,-80.0838,7.0,CHARLESTON 6.4 NW,US
US1SCCR0008,32.5827,-80.15,0.9,SEABROOK ISLAND 1.5 E,US
US1SCCR0010,33.0845,-79.4636,1.8,MCCLELLANVILLE 0.2 ESE,US
US1SCCR0013,32.7264,-79.9587,1.8,CHARLESTON 4.6 SSE,US
US1SCCR0014,32.9286,-80.0498,11.0,NORTH CHARLESTON 1.7 NNW,US
US1SCCR0015,32.922,-79.7947,1.5,MOUNT PLEASANT 7.9 NNE,US
US1SCCR0016,32.7952,-79.8905,3.0,MOUNT PLEASANT 2.5 SW,US
US1SCCR0019,32.6486,-79.9575,2.1,FOLLY BEACH 2.5 SW,US
US1SCCR0021,32.799,-80.0817,7.9,CHARLESTON 5.2 W,US
US1SCCR0022,32.8066,-80.0827,4.0,CHARLESTON 5.2 WNW,US
US1SCCR0023,32.6777,-80.0375,0.9,JOHNS ISLAND 9.0 SE,US
US1SCCR0024,32.8546,-80.0856,7.0,CHARLESTON 7.2 NW,US
US1SCCR0026,32.8567,-79.8058,7.3,MOUNT PLEASANT 4.1 NE,US
US1SCCR0030,32.9591,-80.0606,14.0,NORTH CHARLESTON 3.5 N,US
US1SCCR0031,32.8862,-79.8015,3.4,MOUNT PLEASANT 5.7 NE,US
US1SCCR0032,32.7011,-80.2937,9.4,MEGGETT 1.8 W,US
US1SCCR0033,33.0835,-79.4599,2.1,MCCLELLANVILLE 0.5 ESE,US
US1SCCR0034,32.9322,-80.0736,11.0,NORTH CHARLESTON 2.6 NW,US
US1SCCR0036,32.7398,-79.9314,3.0,FOLLY BEACH 4.5 N,US
US1SCCR0037,32.6875,-79.9571,2.1,FOLLY BEACH 1.9 WNW,US
US1SCCR0040,32.5137,-80.3124,0.9,EDISTO ISLAND 3.8 SW,US
US1SCCR0042,32.8103,-79.9569,4.6,CHARLESTON 2.8 NE,US
US1SCCR0044,32.8564,-80.0749,8.2,CHARLESTON 8.8 NW,US
US1SCCR0045,32.8352,-80.073,8.8,CHARLESTON 5.7 NW,US
US1SCCR0046,32.7999,-80.0018,3.4,CHARLESTON 1.1 NNW,US
US1SCCR0048,32.77,-80.0723,0.3,CHARLESTON 4.7 WSW,US
US1SCCR0049,32.8949,-80.0273,16.2,NWS CHARLESTON SC,US
US1SCCR0051,32.8064,-79.8784,2.4,MOUNT PLEASANT 1.4 SW,US
US1SCCR0052,32.6597,-80.0616,4.9,KIAWAH ISLAND 3.0 N,US
US1SCCR0053,32.7344,-79.9295,6.4,CHARLESTON 5.1 SE,US
US1SCCR0054,32.777,-80.1106,6.1,CHARLESTON 6.8 W,US
US1SCCR0055,32.8079,-80.0825,4.6,CHARLESTON 5.4 WNW,US
US1SCCR0056,32.7999,-79.8619,0.0,MOUNT PLEASANT 1.6 S,US
US1SCCR0057,32.8794,-79.9899,10.4,NORTH CHARLESTON 3.5 ESE,US
US1SCCR0058,32.8078,-79.8651,1.8,MOUNT PLEASANT 1.1 S,US
US1SCCR0060,32.7177,-79.9455,3.7,CHARLESTON 5.4 SSE,US
US1SCCR0063,32.8915,-79.9834,2.1,NORTH CHARLESTON 3.5 ESE,US
US1SCCR0064,32.8997,-79.8349,1.5,MOUNT PLEASANT 5.5 NNE,US
US1SCCR0067,32.8549,-80.0704,6.7,CHARLESTON 6.5 NW,US
US1SCCR0069,32.8965,-79.7962,1.8,MOUNT PLEASANT 6.4 NE,US
US1SCCR0074,32.7216,-80.0088,2.4,JOHNS ISLAND 1.8 NE,US
US1SCCR0076,32.8224,-79.8253,3.4,MOUNT PLEASANT 2.2 E,US
US1SCCR0077,32.8185,-79.8105,1.5,MOUNT PLEASANT 3.1 E,US
US1SCCR0078,32.8919,-79.9904,4.0,NORTH CHARLESTON 3.1 ESE,US
US1SCCR0079,32.8945,-80.0116,0.9,CHARLESTON 1.7 WSW,US
US1SCCR0082,32.7859,-79.9834,3.7,CHARLESTON 0.6 E,US
US1SCCR0083,32.6288,-80.0406,2.7,KIAWAH ISLAND 1.5 NE,US
US1SCCR0085,32.7979,-79.8442,3.7,MOUNT PLEASANT 2.1 SSE,US
US1SCCR0087,32.8257,-79.9835,4.0,CHARLESTON 2.9 NNE,US
US1SCCR0088,32.7559,-79.9955,4.6,CHARLESTON 2.0 S,US
US1SCCR0089,32.7649,-79.9762,3.7,CHARLESTON 1.7 SE,US
US1SCCR0092,32.7884,-80.2565,14.6,RAVENEL 2.0 WNW,US
US1SCCR0094,32.7924,-79.8588,7.0,MOUNT PLEASANT 2.1 S,US
US1SCCR0096,32.7449,-79.9186,8.2,CHARLESTON 5.2 ESE,US
US1SCCR0097,32.8097,-80.0746,14.9,CHARLESTON 5.0 WNW,US
US1SCCR0098,32.6299,-80.1951,5.5,WADMALAW ISLAND 2.3 SSW,US
US1SCCR0099,32.8195,-79.8809,6.7,MOUNT PLEASANT 1.0 WSW,US
US1SCCR0101,32.7966,-79.9468,5.2,CHARLESTON 2.9 ENE,US
US1SCCR0104,32.8415,-79.8233,4.9,MOUNT PLEASANT 2.7 ENE,US
US1SCCR0105,32.7523,-80.2403,12.5,HOLLYWOOD 2.3 W,US
US1SCCR0106,32.912,-79.8184,3.4,MOUNT PLEASANT 6.7 NNE,US
US1SCCR0107,32.871,-79.7731,6.7,MOUNT PLEASANT 6.2 ENE,US
US1SCCR0109,32.8209,-80.0207,3.0,CHARLESTON 2.9 NNW,US
US1SCCR0112,32.902,-79.7882,4.3,MOUNT PLEASANT 7.0 NE,US
US1SCCR0113,32.8821,-79.8284,3.4,MOUNT PLEASANT 4.6 NNE,US
US1SCCR0114,32.7516,-79.8998,1.2,CHARLESTON 5.9 ESE,US
US1SCCR0115,32.5456,-80.2435,3.0,EDISTO ISLAND 3.6 E,US
US1SCCR0116,32.7889,-80.0495,4.6,CHARLESTON 3.2 W,US
US1SCCR0120,32.8863,-79.83,3.7,MOUNT PLEASANT 4.8 NNE,US
US1SCCR0121,32.7865,-80.0265,5.8,CHARLESTON 1.9 W,US
US1SCCR0123,32.8281,-79.9863,6.4,CHARLESTON 3.0 N,US
US1SCCR0131,32.8466,-79.8735,0.6,MOUNT PLEASANT 1.7 NNW,US
US1SCCR0132,32.8763,-79.8177,0.9,MOUNT PLEASANT 4.5 NE,US
US1SCCR0138,32.7841,-79.9893,3.4,CHARLESTON 0.3 ESE,US
US1SCCR0142,32.8491,-80.0276,12.8,NORTH CHARLESTON 4.0 SSE,US
US1SCCR0144,32.8472,-79.8665,1.5,MOUNT PLEASANT 1.7 N,US
US1SCCR0145,32.7424,-79.9454,4.3,CHARLESTON 4.1 SE,US
US1SCCR0146,32.8983,-79.7536,4.0,MOUNT PLEASANT 8.2 NE,US
US1SCCR0148,32.8224,-79.8577,10.4,MOUNT PLEASANT 0.4 E,US
US1SCCR0149,33.0044,-80.1347,17.7,SUMMERVILLE 2.6 E,US
US1SCCR0151,32.8303,-80.091,8.5,CHARLESTON 6.4 WNW,US
US1SCCR0152,32.7914,-79.9429,4.0,CHARLESTON 3.0 E,US
US1SCCR0153,32.5281,-80.3148,14.0,EDISTO BEACH 2.7 N,US
US1SCCR0154,32.6042,-80.0715,1.8,KIAWAH ISLAND 1.0 SW,US
US1SCCR0155,32.5554,-80.3682,6.4,EDISTO BEACH 5.4 NNW,US
US1SCCR0158,32.8743,-79.818,2.7,MOUNT PLEASANT 4.4 NE,US
US1SCCR0159,32.7929,-79.8913,1.5,MOUNT PLEASANT 2.6 SW,US
US1SCCR0161,32.7994,-79.8651,7.0,MOUNT PLEASANT 1.6 S,US
US1SCCR0162,32.7236,-80.2956,10.1,HOLLYWOOD 5.8 WSW,US
US1SCCR0164,32.8332,-80.0367,4.9,CHARLESTON 4.1 NW,US
US1SCCR0166,32.8014,-79.7564,4.0,ISLE OF PALMS 0.1 E,US
US1SCCR0171,32.8789,-79.9749,7.9,NORTH CHARLESTON 4.3 ESE,US
US1SCCR0173,32.8414,-80.0864,4.9,CHARLESTON 6.6 NW,US
US1SCCR0175,32.7166,-79.973,5.8,CHARLESTON 4.9 SSE,US
US1SCCR0178,32.7875,-80.0435,15.2,CHARLESTON 2.9 W,US
US1SCCR0179,32.9019,-79.8148,4.3,MOUNT PLEASANT 6.1 NNE,US
US1SCCR0180,32.8019,-79.8825,6.1,MOUNT PLEASANT 1.8 SW,US
US1SCCR0183,32.8323,-80.035,6.1,CHARLESTON 4.0 NW,US
US1SCCR0185,32.5787,-80.1731,6.1,SEABROOK ISLAND 0.2 SE,US
US1SCCR0187,32.713,-80.1421,3.7,JOHNS ISLAND 6.4 W,US
US1SCCR0189,32.6257,-80.1214,5.8,KIAWAH RIVER 3.5 W,US
US1SCCR0192,32.8938,-79.7652,4.6,MOUNT PLEASANT 7.5 NE,US
US1SCCR0194,32.7621,-80.0006,7.6,CHARLESTON 1.6 SSW,US
US1SCCR0197,32.8176,-79.886,6.7,MOUNT PLEASANT 1.3 WSW,US
US1SCCR0199,32.5979,-80.1113,3.4,KIAWAH ISLAND 3.1 WSW,US
US1SCCR0204,32.8515,-79.8592,1.5,MOUNT PLEASANT 2.0 N,US
US1SCCR0205,32.8098,-80.0946,5.2,CHARLESTON 6.1 WNW,US
US1SCCR0206,32.8302,-79.8411,8.2,MOUNT PLEASANT 1.4 ENE,US
US1SCCR0208,32.8407,-79.812,15.8,MOUNT PLEASANT 3.2 ENE,US
US1SCCR0210,32.8183,-80.0466,3.0,CHARLESTON 3.8 NW,US
US1SCCR0212,32.8991,-79.9889,4.6,NORTH CHARLESTON 3.1 E,US
US1SCCR0213,32.735,-79.9311,11.9,CHARLESTON 5.0 SE,US
US1SCCR0214,32.5605,-80.339,4.6,EDISTO BEACH 5.1 NNW,US
US1SCCR0217,32.6785,-80.1181,4.0,WADMALAW ISLAND 3.6 ENE,US
US1SCCR0218,32.7147,-80.0875,5.2,JOHNS ISLAND 3.3 WNW,US
US1SCCR0220,32.7316,-79.9224,14.6,CHARLESTON 5.6 SE,US
US1SCCR0221,32.5775,-80.1753,4.9,SEABROOK ISLAND 0.2 S,US
US1SCCR0225,32.9037,-79.7626,9.8,MOUNT PLEASANT 8.1 NE,US
US1SCCR0226,32.8192,-80.0076,5.2,CHARLESTON 2.5 NNW,US
US1SCCR0227,32.8197,-80.0482,3.4,CHARLESTON 4.0 NW,US
US1SCCR0228,32.6993,-80.1236,13.1,WADMALAW ISLAND 4.1 NE,US
US1SCCR0229,32.7844,-79.8558,2.7,MOUNT PLEASANT 2.7 S,US
US1SCCR0231,32.6077,-80.3362,1.8,EDISTO ISLAND 4.5 NNW,US
US1SCCR0232,32.722,-79.9408,4.9,CHARLESTON 5.4 SE,US
US1SCCR0238,32.5353,-80.263,3.0,EDISTO ISLAND 2.2 ESE,US
US1SCCR0241,32.5928,-80.2751,4.6,EDISTO ISLAND 3.2 NNE,US
US1SCCR0242,32.7867,-80.0273,1.5,CHARLESTON 1.9 W,US
US1SCCR0243,32.8501,-79.8595,10.7,MOUNT PLEASANT 1.9 N,US
US1SCCR0248,32.9061,-79.7569,7.0,MOUNT PLEASANT 8.5 NE,US
US1SCCR0249,32.572,-80.3004,4.0,EDISTO ISLAND 1.6 N,US
US1SCCR0251,32.7229,-80.0436,4.0,JOHNS ISLAND 1.4 NNW,US
US1SCCR0252,32.9442,-80.0547,8.8,NORTH CHARLESTON 2.8 NNW,US
US1SCCR0253,32.6559,-79.9414,4.0,FOLLY BEACH 1.5 SSW,US
US1SCCR0254,32.8558,-79.7747,4.6,MOUNT PLEASANT 5.6 ENE,US
US1SCCR0256,32.8097,-80.0716,2.1,CHARLESTON 4.8 WNW,US
US1SCCR0262,32.6544,-79.9485,24.1,FOLLY BEACH,US
US1SCCR0272,32.7291,-80.1508,6.4,JOHNS ISLAND 5.0 W,US
US1SCCR0274,32.6586,-79.94,1.5,FOLLY BEACH 1.3 SSW,US
US1SCCR0275,32.805,-79.9628,8.2,CHARLESTON 2.3 NE,US
US1SCCR0276,32.7398,-79.9313,78.6,CHARLESTON 4.8 SE,US
US1SCCR0277,32.8062,-79.732,7.0,ISLE OF PALMS 1.5 ENE,US
US1SCCR0278,32.8188,-79.9014,7.3,MOUNT PLEASANT 2.2 W,US
US1SCCR0280,32.8866,-79.981,4.6,NORTH CHARLESTON 3.7 ESE,US
US1SCCR0281,32.7388,-79.9679,6.4,CHARLESTON 3.5 SSE,US
US1SCCR0282,32.8024,-79.8498,5.5,MOUNT PLEASANT 1.6 SSE,US
US1SCCR0284,32.6269,-80.1275,14.0,KIAWAH ISLAND 3.9 W,US
US1SCCR0286,32.8423,-80.0621,6.7,CHARLESTON 5.6 NW,US
US1SCCS0001,34.8201,-81.1777,183.5,LOWRYS 3.6 ENE,US
US1SCCS0003,34.7319,-81.1426,164.0,CHESTER 4.4 ENE,US
US1SCCS0004,34.7715,-80.9151,182.9,CATAWBA 5.6 S,US
US1SCCS0005,34.7113,-80.9123,153.6,FORT LAWN 1.1 NW,US
US1SCCS0007,34.7051,-81.1452,144.2,CHESTER 3.9 E,US
US1SCCS0013,34.7732,-81.245,204.5,LOWRYS 2.2 S,US
US1SCCS0014,34.7766,-81.1418,195.1,CHESTER 6.4 NE,US
US1SCCS0015,34.7076,-81.2129,161.8,CHESTER 0.2 NNE,US
US1SCDC0001,32.9857,-80.1328,25.0,LADSON 2.3 SW,US
US1SCDC0003,32.9262,-80.084,10.4,NORTH CHARLESTON 2.9 WNW,US
US1SCDC0005,33.0417,-80.2245,22.9,SUMMERVILLE 3.7 NW,US
US1SCDC0011,32.9778,-80.1847,11.0,SUMMERVILLE 1.9 S,US
US1SCDC0012,32.988,-80.1313,24.1,LADSON 2.1 SW,US
US1SCDC0015,33.0219,-80.2473,11.0,LADSON 2.7 E,US
US1SCDC0018,33.1896,-80.6381,27.7,REEVESVILLE 1.0 SSE,US
US1SCDC0019,32.9856,-80.1686,15.8,SUMMERVILLE 1.4 SSE,US
US1SCDC0021,32.9551,-80.1686,9.1,SUMMERVILLE 3.4 S,US
US1SCDC0023,33.036,-80.238,20.1,SUMMERVILLE 4.1 WNW,US
US1SCDC0029,33.0268,-80.2289,18.6,SUMMERVILLE 3.3 WNW,US
US1SCDC0033,33.0006,-80.1734,27.7,SUMMERVILLE 0.4 SE,US
US1SCDC0035,33.0162,-80.186,33.8,SUMMERVILLE 0.9 NNW,US
US1SCDC0036,32.985,-80.1844,14.0,SUMMERVILLE 1.4 SSW,US
US1SCDC0037,33.0391,-80.2178,20.4,SUMMERVILLE 3.3 NW,US
US1SCDC0038,33.0044,-80.2093,24.4,SUMMERVILLE 1.8 W,US
US1SCDC0040,32.9878,-80.2971,12.5,RIDGEVILLE 7.1 S,US
US1SCDC0041,33.0313,-80.174,24.4,SUMMERVILLE 1.9 N,US
US1SCDC0042,32.9827,-80.2583,19.5,SUMMERVILLE 4.8 WSW,US
US1SCDC0049,32.9406,-80.1163,9.4,LADSON 4.8 S,US
US1SCDC0052,32.9748,-80.1665,7.3,SUMMERVILLE 2.2 SSE,US
US1SCDC0053,33.0044,-80.2089,7.3,SUMMERVILLE 1.7 W,US
US1SCDC0054,33.0026,-80.1524,14.9,LINCOLNVILLE 0.4 SE,US
US1SCDC0055,32.9345,-80.1258,6.7,SUMMERVILLE 5.7 SSE,US
US1SCDC0056,33.0251,-80.2288,19.5,SUMMERVILLE 3.2 WNW,US
US1SCDC0057,32.913,-80.1158,6.4,NORTH CHARLESTON 4.4 W,US
US1SCDC0060,32.9812,-80.2751,27.1,SUMMERVILLE 5.8 WSW,US
US1SCDC0062,32.9966,-80.2138,22.3,SUMMERVILLE 2.1 WSW,US
US1SCDC0065,32.9495,-80.1415,8.8,SUMMERVILLE 4.4 SSE,US
US1SCDC0066,33.0726,-80.3136,17.7,RIDGEVILLE 1.3 SSW,US
US1SCDC0067,32.9403,-80.127,9.4,SUMMERVILLE 5.3 SE,US
US1SCDC0069,33.0753,-80.3586,21.6,RIDGEVILLE 3.2 WSW,US
US1SCDC0071,33.1745,-80.524,27.1,ST. GEORGE 3.4 ESE,US
US1SCDC0073,32.9522,-80.1598,5.2,LADSON 5.0 SW,US
US1SCDC0075,33.0068,-80.1784,14.3,SUMMERVILLE 0.2 N,US
US1SCDC0076,32.9776,-80.1892,7.0,SUMMERVILLE 1.9 SSW,US
US1SCDC0077,32.9952,-80.1932,14.3,SUMMERVILLE 1.0 SW,US
US1SCDC0078,32.983,-80.2033,17.7,SUMMERVILLE 2.0 SW,US
US1SCDC0081,32.9992,-80.1824,21.6,SUMMERVILLE 0.4 SSW,US
US1SCDC0084,33.004,-80.1799,15.5,SUMMERVILLE 0.1 W,US
US1SCDC0086,32.9815,-80.1675,12.5,SUMMERVILLE 1.7 SSE,US
US1SCDC0087,33.0102,-80.2261,28.0,SUMMERVILLE 2.8 W,US
US1SCDC0089,33.0126,-80.34,18.6,RIDGEVILLE 5.7 SSW,US
US1SCDC0093,33.0118,-80.2238,43.3,SUMMERVILLE 2.7 WNW,US
US1SCDC0095,33.1932,-80.3316,30.5,HARLEYVILLE 6.9 E,US
US1SCDC0097,32.9899,-80.2627,17.7,SUMMERVILLE 5.0 WSW,US
US1SCDL0004,34.4632,-79.4129,44.2,DILLON 3.8 NW,US
US1SCDL0009,34.3422,-79.4319,32.6,LATTA 0.3 NNE,US
US1SCDR0001,34.3672,-79.8558,53.9,DARLINGTON 4.6 N,US
US1SCDR0004,34.2017,-79.9071,43.9,DARLINGTON 7.3 SSW,US
US1SCDR0005,34.4136,-80.188,92.4,HARTSVILLE 6.7 WNW,US
US1SCDR0006,34.3906,-80.0987,70.1,HARTSVILLE 1.7 NNW,US
US1SCDR0007,34.3866,-80.1048,70.4,HARTSVILLE 1.7 NW,US
US1SCDR0008,34.3526,-79.9089,50.6,DARLINGTON 4.3 NW,US
US1SCDR0010,34.3655,-80.1155,71.0,HARTSVILLE 1.8 W,US
US1SCDR0012,34.3672,-80.1232,70.4,HARTSVILLE 2.2 W,US
US1SCDR0013,34.3665,-80.1228,71.0,HARTSVILLE 2.2 W,US
US1SCDR0020,34.3473,-80.174,92.4,HARTSVILLE 5.4 WSW,US
US1SCDR0028,34.404,-80.0316,60.7,HARTSVILLE 3.5 NE,US
US1SCDR0033,34.3037,-79.8614,47.2,DARLINGTON 0.3 ENE,US
US1SCDR0038,34.3503,-80.1424,72.5,HARTSVILLE 3.6 WSW,US
US1SCDR0043,34.3705,-80.0996,52.7,HARTSVILLE 0.9 W,US
US1SCDR0044,34.3666,-80.0857,67.1,HARTSVILLE 0.2 SSW,US
US1SCDR0046,34.202,-79.919,48.8,DARLINGTON 7.5 SSW,US
US1SCDR0047,34.3652,-80.147,71.6,HARTSVILLE 3.6 W,US
US1SCDR0048,34.3874,-80.0245,57.3,HARTSVILLE 3.6 ENE,US
US1SCDR0051,34.331,-79.8798,47.5,DARLINGTON 2.2 NNW,US
US1SCED0002,33.6515,-81.8662,170.1,TRENTON 6.3 SSW,US
US1SCED0005,33.9403,-81.9561,143.0,EDGEFIELD 10.5 N,US
US1SCED0008,33.7851,-81.9366,160.6,EDGEFIELD 0.5 SW,US
US1SCED0012,33.7094,-82.143,85.6,MODOC 4.0 ESE,US
US1SCED0013,33.6552,-81.8851,170.4,TRENTON 6.5 SSW,US
US1SCED0016,33.8377,-81.9294,161.8,EDGEFIELD 3.3 N,US
US1SCED0017,33.6075,-81.9592,158.2,NORTH AUGUSTA 6.2 N,US
US1SCED0018,33.8836,-82.0697,125.0,MCCORMICK 12.9 E,US
US1SCFL0001,34.1269,-79.9455,43.0,TIMMONSVILLE 0.5 SSW,US
US1SCFL0002,34.1586,-79.7797,36.3,FLORENCE 1.5 S,US
US1SCFL0006,34.1901,-79.8639,43.6,FLORENCE 5.1 W,US
US1SCFL0007,34.1438,-79.7798,29.9,FLORENCE 2.6 S,US
US1SCFL0009,34.0599,-79.7904,30.2,EFFINGHAM 2.2 W,US
US1SCFL0011,34.1809,-79.8639,41.8,FLORENCE 4.8 W,US
US1SCFL0012,34.0381,-79.7899,43.6,COWARD 5.1 NNW,US
US1SCFL0013,34.1624,-79.8091,37.8,FLORENCE 2.1 SW,US
US1SCFL0015,34.1691,-79.8524,41.8,FLORENCE 4.2 WSW,US
US1SCFL0023,33.9192,-79.8723,32.0,SCRANTON 7.4 W,US
US1SCFL0024,34.1703,-79.8866,44.2,FLORENCE 6.1 W,US
US1SCFL0025,34.1963,-79.7717,43.9,FLORENCE 1.2 NNE,US
US1SCFL0026,34.1727,-79.7442,30.5,FLORENCE 2.2 ESE,US
US1SCFL0027,34.2671,-79.6814,35.4,FLORENCE 8.2 NE,US
US1SCFL0037,34.1679,-79.9336,48.5,TIMMONSVILLE 2.4 NNE,US
US1SCFL0041,34.0633,-79.6653,33.8,EFFINGHAM 5.3 E,US
US1SCFL0042,34.2469,-79.7061,36.9,FLORENCE 6.2 NE,US
US1SCFL0044,33.9407,-79.9331,28.7,OLANTA 0.4 N,US
US1SCFR0001,34.3775,-81.0889,164.3,WINNSBORO 0.1 NE,US
US1SCFR0005,34.3306,-80.9202,144.8,RIDGEWAY 2.8 NE,US
US1SCFR0006,34.4708,-80.9024,73.5,WINNSBORO 12.5 ENE,US
US1SCFR0007,34.2612,-81.0743,128.3,WINNSBORO 8.0 S,US
US1SCFR0011,34.3717,-81.3044,135.9,BLAIR 6.3 ESE,US
US1SCFR0012,34.2956,-81.2939,135.6,JENKINSVILLE 1.9 N,US
