StationId,Latitude,Longitude,Elevation,Name,CountryCode,City,CityDistance
USC00302868,40.7667,-73.8667,18.3,FLUSHING,US,New York,9.426583703476144
USC00304632,40.7333,-73.9333,3.0,LAUREL HILL,US,New York,4.394013250156567
USC00305804,40.7333,-73.9333,3.0,NEW YORK LAUREL HILL,US,New York,4.394013250156567
USC00305816,40.7106,-74.0142,25.3,WORLD TRADE CTR,US,New York,7.742897571194324
USC00306138,40.6328,-73.6269,3.7,OCEANSIDE,US,Long Beach,5.911006118624278
USC00309580,40.7103,-74.0142,12.2,WORLD TRADE CTR,US,New York,7.735173423722712
USC00311770,35.5186,-77.1531,12.2,CHOCOWINITY,US,Washington,9.968775457964492
USC00311975,35.4136,-80.5639,204.2,CONCORD,US,Concord,6.990749860284992
USC00312719,36.3097,-76.205,2.4,ELIZABETH CITY,US,Camden,3.567604714611794
USC00313356,35.2672,-81.1436,213.4,GASTONIA,US,Dallas,6.5824107671913135
USC00319100,35.5525,-77.0722,3.0,WASHINGTON WWTP 4W,US,Washington,1.7389348323414553
USC00333345,39.65,-84.65,152.4,GREEN,US,Camden,1.496512777970694
USC00334830,38.7094,-83.5186,164.6,MANCHESTER 5 ENE,US,Concord,3.377411194650899
USC00349346,34.9822,-97.5211,344.7,WASHINGTON 6SSW MESONET,US,Washington,8.848411003508115
USC00360861,40.3917,-79.8594,222.5,BRADDOCK LOCK 2,US,Boston,9.36435270943602
USC00361209,40.25,-80.2,289.6,CANONSBURG,US,Washington,9.317699522119645
USC00361461,40.3,-79.8667,310.9,CLAIRTON,US,Boston,3.8827634631661816
USC00362236,39.95,-75.1833,9.1,DREXEL UNIV,US,Camden,6.660899664829634
USC00365573,40.3392,-79.8603,225.6,MCKEESPORT,US,Boston,4.332925271253361
USC00366878,39.9606,-75.1425,4.9,PHILA CTR CITY,US,Camden,4.052819834767854
USC00366879,39.95,-75.1833,9.1,PHILADELPHIA DREXEL UN,US,Camden,6.660899664829634
USC00366884,39.9667,-75.1667,31.1,PHILADELPHIA FRANKLIN,US,Philadelphia,5.347268435275038
USC00366886,39.9586,-75.1728,18.3,PHILA FRANKLIN INST,US,Camden,6.1185039326595465
USC00366888,39.95,-75.15,64.0,PHILADELPHIA WSFO,US,Camden,3.954765857971926
USC00366894,39.8833,-75.1667,4.6,PHILADELPHIA NAVY YARD,US,Camden,7.754872345562721
USC00366899,39.9167,-75.2,9.1,PHILADELPHIA POINT BRE,US,Camden,8.19377405729539
USC00366901,40.0167,-75.1667,45.7,PHILA GERMANTOWN,US,Philadelphia,2.9672657537521263
USC00366910,39.95,-75.1833,6.1,PHILADELPHIA 23D & MAR,US,Camden,6.660899664829634
USC00366914,40.0,-75.1833,36.6,PHILA CENTENNIAL AVE,US,Philadelphia,4.2938961503911575
USC00368699,40.2333,-79.8,223.4,SUTERSVILLE,US,Boston,8.979063388486855
USC00369312,40.1833,-80.2333,350.5,WASHINGTON,US,Washington,1.5179339779432872
USC00369318,40.1789,-80.1889,396.2,WASHINGTON 3 NE,US,Washington,4.922697365392211
USC00381310,34.2428,-80.6564,42.7,CAMDEN 3 W,US,Camden,4.63396602150329
USC00385362,34.2492,-80.6697,57.9,LUGOFF 2NE,US,Camden,5.645904728254213
USC00393452,43.2356,-99.4342,658.4,GREGORY,US,Dallas,6.75287520905721
USC00401352,36.0519,-88.0831,128.9,CAMDEN,US,Camden,2.5167163854721144
USC00404673,36.0,-88.0333,128.0,JOHNSONVILLE,US,Camden,9.776014424677363
USC00405451,35.7333,-84.3333,244.1,LOUDON 1 E,US,Philadelphia,8.513746129534296
USC00412228,32.8167,-96.7167,150.9,DALLAS ARBORETUM,US,Dallas,5.33784037272255
USC00412243,32.7744,-96.8214,112.5,DALLAS,US,Dallas,5.537061798446025
USC00412247,32.7667,-96.7833,146.0,DALLAS WFAA,US,Dallas,3.3598990410419964
USC00417458,26.4644,-97.7847,9.4,RAYMONDVILLE,US,Los Angeles,3.372512397889301
USC00440449,38.8667,-77.1,57.9,BARCROFT,US,Washington,8.386774541817312
USC00441729,38.9,-77.0833,67.1,CLARENDON LYON PARK,US,Washington,5.821273097687514
USC00441955,37.2819,-78.9592,248.4,CONCORD 4 SSW,US,Concord,7.159463737865662
USC00446475,37.5844,-75.8217,9.1,PAINTER 2 W,US,Boston,2.908370510090448
USC00447985,38.6553,-78.2272,228.6,SPERRYVILLE,US,Washington,8.61723570050712
USC00448902,38.6667,-78.1833,195.1,WASHINGTON 3 SSW,US,Washington,5.455025212069708
USC00448938,38.8833,-77.1167,103.9,WAVERLY HILLS,US,Washington,9.008961067096909
USC00462590,39.2,-81.6167,781.2,EAST BANK,US,Washington,6.439876866535821
USC00469309,39.25,-81.7,182.9,WASHINGTON DAM 19,US,Washington,2.897111370980922
USC00477174,45.2142,-91.8878,329.2,RIDGELAND 1NNE,US,Dallas,7.6248557047198116
USR0000GWAS,33.7806,-82.8161,180.7,WASHINGTON GEORGIA,US,Washington,8.445039753938893
USR0000TCAM,36.0661,-88.1686,156.1,CAMDEN TOWER TENNESSEE,US,Camden,5.743567246246806
USW00000373,33.6169,-92.7669,40.2,HARRELL FIELD AP,US,Camden,9.229032223960138
USW00004827,40.1333,-80.2833,361.2,WASHINGTON CO AP,US,Washington,5.5103354775960405
USW00012824,28.55,-81.3333,34.1,ORLANDO AAF,US,Winter Park,5.54063207766511
USW00012841,28.5467,-81.3356,31.7,ORLANDO EXECUTIVE AP,US,Winter Park,5.864814962013622
USW00013707,39.1333,-75.4667,7.0,DOVER AFB,US,Camden,8.681683334924605
USW00013710,38.8333,-77.0167,18.0,WASHINGTON DC BOLLING FLD,US,Washington,7.939393286271321
USW00013743,38.8472,-77.0344,4.0,WASHINGTON REAGAN NATL AP,US,Washington,6.582894995457293
USW00013751,38.85,-77.0333,15.8,ANACOSTIA NAS,US,Washington,6.257852548427805
USW00013771,39.8833,-75.1667,6.1,PHILADELPHIA NAAS,US,Camden,7.754872345562721
USW00013774,36.25,-76.1333,7.0,WEEKSVILLE NAF,US,Camden,8.964899216657166
USW00013779,39.95,-75.15,7.9,PHILADELPHIA CITY,US,Camden,3.954765857971926
USW00013786,36.2578,-76.1717,1.8,ELIZABETH CITY CGAS,US,Camden,7.473852268538942
USW00013832,30.3667,-89.0833,0.9,GULFPORT LAS,US,Long Beach,7.875487694570259
USW00013960,32.8383,-96.8358,147.5,DALLAS FAA AP,US,Dallas,8.155589015386212
USW00013988,39.1278,-94.5892,226.2,KANSAS CITY DWTN AP,US,Kansas City,3.060250209709396
USW00014739,42.3606,-71.0097,3.4,BOSTON,US,Boston,7.753127450029162
USW00014745,43.205,-71.5025,103.0,CONCORD ASOS,US,Concord,5.419824222766484
USW00014762,40.355,-79.9214,379.2,PITTSBURGH ALLEGHENY CO A,US,Boston,9.562526991266123
USW00014789,42.2667,-71.0333,4.9,SQUANTUM NAS,US,Boston,7.196210127170665
USW00093725,38.9053,-77.0525,34.1,WASHINGTON,US,Washington,3.133117973775673
USW00093874,30.4122,-89.0808,4.9,GULFPORT - BILOXI AP,US,Long Beach,9.90206297906673
USW00093928,32.7667,-96.7833,195.1,DALLAS WBO,US,Dallas,3.3598990410419964
USW00093972,39.1,-94.5833,294.1,KANSAS CITY,US,Kansas City,3.6538446085070855
USW00094701,42.35,-71.0667,6.1,BOSTON CITY WSO,US,Boston,3.787921208749084
USW00094789,40.6392,-73.7639,2.7,JFK INTL AP,US,Long Beach,9.991027582340871
